incident_id,incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,DayAirTmpAvg,DayPrecip,DayRelHumAvg,DaySoilTmpAvg,DayWindSpdAvg,DayAirTmpAvg,DayPrecip,DayRelHumAvg,DaySoilTmpAvg,DayWindSpdAvg
11804a96-faa3-4671-b420-6591e4e95f49,French Fire,Y,2021-11-12T12:02:39Z,2021-08-18T18:20:00Z,Kern County Fire,,Kern,"Sawmill Rd and NF-25S02, 5 west of Lake Isabella",,,,"Kern County Fire , Sequoia National Forest, Central California District Bureau of Land Management, ",-118.501515,35.674926,Wildfire,https://www.fire.ca.gov/incidents/2021/8/18/french-fire/,2021-10-20T12:02:29Z,2021-10-20,2021-08-18,N,False,False,,,,,,23.6,0.0,50.0,24.5,2.5
fbe088d0-2a17-4d04-aac7-0e32ac8a1ef7,Caliente Fire,Y,2019-08-06T18:43:17Z,2019-08-05T13:56:02Z,Kern County Fire Department ,,Kern,"Caliente Bodfish Rd, east of Bakersfield",29.0,100.0,,Kern County Fire Department ,-118.623651,35.287373,Wildfire,https://www.fire.ca.gov/incidents/2019/8/5/caliente-fire/,2019-08-06T18:43:00Z,2019-08-06,2019-08-05,N,False,False,,,,,,27.7,0.0,50.0,28.0,1.3
0dc19167-07b3-45e6-9bad-ad070934616a,Onyx Fire,Y,2016-07-14T12:00:00Z,2016-07-13T17:08:00Z,Kern County Fire / Sequoia National Forest ,,Kern,"off Coyote Trail & Rocky Hill, East of Onyx",221.0,100.0,,Kern County Fire / Sequoia National Forest ,-118.21793,35.68313,,https://www.fire.ca.gov/incidents/2016/7/13/onyx-fire/,2016-07-14T12:00:00Z,2016-07-14,2016-07-13,N,True,False,,,,,,,,,,0.0
8ede9823-938e-4786-97b8-a0f42b852cb2,Shirley Fire,Y,2014-06-20T08:30:00Z,2014-06-13T17:00:00Z,Sequoia National Forest,,Kern,3 Miles south of Shirley Meadows,3895.0,100.0,,Sequoia National Forest,-118.555527,35.70683,,https://www.fire.ca.gov/incidents/2014/6/13/shirley-fire/,2014-06-20T08:30:00Z,2014-06-20,2014-06-13,N,False,False,,,,,,22.1,0.0,33.0,31.0,1.8
c19ca405-6810-4097-b078-13fa9a7a6119,Boulevard Fire,Y,2023-08-06T07:01:40Z,2023-08-04T14:49:00Z,Kern County Fire Department,,Kern,"Cameron Canyon Road & Hwy 58, Cameron",88.0,100.0,,,-118.2951023,35.0990626,Wildfire,https://www.fire.ca.gov/incidents/2023/8/4/boulevard-fire/,2023-08-06T07:01:33Z,2023-08-06,2023-08-04,N,False,False,,,,,,,,,,0.0
2154a6a5-efaf-4c1f-a022-f9c9566a1a37,Lost Fire,Y,2024-06-28T10:00:05Z,2024-06-06T14:05:28Z,Kern County Fire ,,Kern,Lost Hills Road and Weiser Road,3600.0,100.0,,,-119.69294,35.735279,Wildfire,https://www.fire.ca.gov/incidents/2024/6/6/lost-fire/,,,2024-06-06,N,False,False,,,,,,31.1,0.0,40.0,21.1,0.5
5fbf1bfd-1767-4459-a8f7-eee8e83463e8,Gaskell Fire,Y,2024-06-07T08:05:44Z,2024-06-06T15:59:13Z,Kern County Fire Department,,Kern,Unknown / TBD,403.0,100.0,,,-118.30848,34.82333,Wildfire,https://www.fire.ca.gov/incidents/2024/6/6/gaskell-fire/,2024-06-07T12:25:00Z,2024-06-07,2024-06-06,N,False,False,,,,,,,,,,0.0
9c71fa25-b34c-44b2-82a9-ba8748df5822,Road Fire,Y,2024-06-28T10:33:03Z,2024-06-04T17:04:00Z,Kern County Fire Department,,Kern,South of Taft,1088.0,100.0,,,-119.48669,35.113531,Wildfire,https://www.fire.ca.gov/incidents/2024/6/4/road-fire/,,,2024-06-04,N,True,False,,,,,,,,,,0.0
4ac3161f-79e7-494f-88e4-72a69ef1d96b,Tarina Fire ,Y,2018-01-09T11:16:00Z,2017-06-30T13:49:00Z,Kern County Fire,,Kern,"Breckenridge Road, 3 miles east of Bakersfield",1200.0,100.0,,Kern County Fire,-118.80123,35.38298,,https://www.fire.ca.gov/incidents/2017/6/30/tarina-fire/,2018-01-09T11:16:00Z,2018-01-09,2017-06-30,N,True,False,,,,,,25.5,0.0,46.0,29.4,1.3
6c0acbd1-309a-4555-9161-3b757f38d2cc,Caliente Fire,Y,2023-09-19T14:11:04Z,2023-09-16T15:37:00Z,Kern County Fire,,Kern,East of Bealville Road and West of Keene,55.0,100.0,,,-118.616,35.2674,Wildfire,https://www.fire.ca.gov/incidents/2023/9/16/caliente-fire/,2023-09-17T18:18:00Z,2023-09-17,2023-09-16,N,True,False,,,,,,,,,,0.0
ef29e2fa-0e3b-4d2b-8a4d-710b4ba0c4b9,Shadow Fire,Y,2024-06-28T10:59:26Z,2024-06-03T01:06:00Z,Kern County Fire Department,,Kern,"Squirrel Mountain Valley, East of Lake Isabella",86.0,100.0,,,-118.401334,35.619008,Wildfire,https://www.fire.ca.gov/incidents/2024/6/3/shadow-fire/,,,2024-06-03,N,True,False,,,,,,,,,,0.0
1f0d1a35-bf41-45d8-b3b8-26cca8d2d83e,Mesa Fire ,Y,2019-08-05T09:09:51Z,2019-07-31T17:13:53Z,Kern County Fire Department,,Kern,"near Quail Dr and Bobcat Dr in the Kern River Valley, South of Lake Isabela",448.0,100.0,,Kern County Fire Department ,-118.41204,35.60989,Wildfire,https://www.fire.ca.gov/incidents/2019/7/31/mesa-fire/,,,2019-07-31,N,False,False,,,,,,,,,,0.0
c1f2703e-94b1-4008-8f24-848ce731cf73,West Fire,Y,2024-06-28T11:00:19Z,2024-05-30T22:35:41Z,Kern County Fire Department,,Kern,"North of 65th St W & Dawn Rd, Rosamond",1575.0,100.0,,,-118.254,34.91,Wildfire,https://www.fire.ca.gov/incidents/2024/5/30/west-fire/,,,2024-05-30,N,True,False,,,,,,,,,,0.0
45abd556-f41f-4507-91a5-1cf2f751bb4c,Nicolls Fire ,Y,2014-07-21T14:45:00Z,2014-07-11T13:46:00Z,Sequoia National Forest,,Kern,Kelso Valley/Onyx area,1680.0,100.0,,Sequoia National Forest,-118.15,35.642,,https://www.fire.ca.gov/incidents/2014/7/11/nicolls-fire/,2014-07-21T14:45:00Z,2014-07-21,2014-07-11,N,False,False,,,,,,,,,,0.0
0ad26a5e-a80c-4d00-a76a-a59c1b098e71,Midway Fire,Y,2023-11-17T16:17:54Z,2023-11-12T15:06:32Z,Bureau of Land Management,,Kern,Kern County,,,,,-119.58333,35.15773,Wildfire,https://www.fire.ca.gov/incidents/2023/11/12/midway-fire/,2023-11-14T14:06:00Z,2023-11-14,2023-11-12,N,False,False,,,,,,,,,,0.0
04013e6f-d207-4043-8d3d-00aa5d332d85,Sheep Fire,Y,2020-08-01T09:00:00Z,2020-07-30T16:14:47Z,CAL FIRE/ Kern County Fire Department,,Kern,"Comanche Point Rd, south east of Bakersfield ",233.0,100.0,,,-118.7933,35.14357,Wildfire,https://www.fire.ca.gov/incidents/2020/7/30/sheep-fire/,2020-07-31T08:56:00Z,2020-07-31,2020-07-30,N,False,False,,,,,,27.2,0.0,48.0,25.1,1.3
93dec295-6159-4227-8b85-4ae3a7abe6bb,Pine Fire,Y,2023-12-15T18:52:58Z,2023-12-15T12:20:00Z,Kern County Fire Department,,Kern,"South Granite Road and Round Mountain Road, Northeast of Bakersfield",181.0,100.0,,,-118.8696,35.5593,Wildfire,https://www.fire.ca.gov/incidents/2023/12/15/pine-fire/,2023-12-15T18:52:47Z,2023-12-15,2023-12-15,N,True,False,,,,,,8.0,0.0,61.0,9.5,0.9
d3beabf6-63e9-4cad-a17c-58bb36abd7ac,Woody Fire,Y,2019-05-08T08:47:00Z,2019-04-30T18:37:00Z,Kern County Fire Department,,Kern,"Woody Rd & Horseshoe Ranch Rd, northeast of Bakersfield",115.0,100.0,,Kern County Fire Department,-118.92545,35.65189,,https://www.fire.ca.gov/incidents/2019/4/30/woody-fire/,2019-05-08T08:47:00Z,2019-05-08,2019-04-30,N,False,False,,,,,,17.3,0.0,56.0,21.2,2.8
1b01181e-fbcb-4dc4-86ec-cfddc864cc34,Highway Fire,Y,2018-01-09T10:41:00Z,2017-06-18T14:22:00Z,Sequoia National Forest,,Kern,"Democrat, west of Lake Isabella",1522.0,100.0,,Sequoia National Forest,-118.66733,35.53456,,https://www.fire.ca.gov/incidents/2017/6/18/highway-fire/,2018-01-09T10:41:00Z,2018-01-09,2017-06-18,N,False,False,,,,,,30.3,0.0,,30.7,1.3
aa660305-cefc-41ce-8d06-f77dec63a8e3,Ranch Fire,Y,2024-06-28T11:04:24Z,2024-05-31T22:24:23Z,Kern County Fire,,Kern,"Rancheria Road, Bakersfield",616.0,100.0,,,-118.82214,35.442336,Wildfire,https://www.fire.ca.gov/incidents/2024/5/31/ranch-fire/,2024-06-01T19:30:46Z,2024-06-01,2024-05-31,N,True,False,,,,,,25.6,0.0,40.0,25.9,1.2
e7293335-36b8-4f37-b809-7fc5e0d7b7da,155 Fire,Y,2024-06-28T10:00:44Z,2024-06-06T16:55:00Z,Kern County Fire Department,,Kern,Wofford Boulevard and Deadrich Ranch Road,55.0,100.0,,,-118.46771,35.692183,Wildfire,https://www.fire.ca.gov/incidents/2024/6/6/155-fire/,,,2024-06-06,N,True,False,,,,,,30.7,0.0,48.0,28.4,1.3
7ee1424d-3aab-465e-9094-280e5cd5b83e,Champagne Fire ,Y,2023-06-30T19:12:50Z,2023-06-30T14:11:00Z,Kern County Fire,,Kern,"Champagne Avenue and 170 Street, southwest of Mojave",25.0,100.0,,,-118.4252,34.9516,Wildfire,https://www.fire.ca.gov/incidents/2023/6/30/champagne-fire/,2023-06-30T19:00:00Z,2023-06-30,2023-06-30,N,True,False,,,,,,,,,,0.0
7f988847-1efa-42e3-95b8-b9d736bdddbb,Chase Fire ,Y,2024-09-29T18:55:39Z,2024-09-27T21:10:31Z,,,Kern,"East of Comanche Dr & Breckenridge Rd, Edison",35.0,100.0,,,-118.84398,35.374332,Wildfire,https://www.fire.ca.gov/incidents/2024/9/27/chase-fire/,2024-09-28T08:00:00Z,2024-09-28,2024-09-27,N,False,False,,,,,,23.3,0.0,51.0,23.2,1.2
f5237d47-f15b-4f4b-8b1c-6f11235f954d,Fay Fire,Y,2018-01-09T09:54:00Z,2017-05-01T12:44:00Z,Kern County Fire,,Kern,"Fay Ranch Rd, northeast of Lake Isabella",19.0,100.0,,Kern County Fire,-118.30601,35.71704,,https://www.fire.ca.gov/incidents/2017/5/1/fay-fire/,2018-01-09T09:54:00Z,2018-01-09,2017-05-01,N,True,False,,,,,,,,,,0.0
676aa48b-d962-4026-a354-db047f14233f,Tarina Fire,Y,2022-10-24T10:29:19Z,2018-08-03T14:48:00Z,Kern County Fire Department,,Kern,"Breckenridge Rd & Comanche Dr, east of Bakersfield",3156.0,100.0,,Kern County Fire Department,-118.83556,35.37444,,https://www.fire.ca.gov/incidents/2018/8/3/tarina-fire/,2019-01-04T09:26:00Z,2019-01-04,2018-08-03,N,True,False,,,,,,27.0,0.0,42.0,27.6,1.2
277af290-74fa-4b77-9f74-58b232a4f098,White Fire,Y,2024-07-26T21:56:41Z,2024-07-13T11:09:42Z,Kern County Fire Department,,Kern,11 miles South of Tehachapi,5646.0,100.0,,,-118.533425,34.963024,Wildfire,https://www.fire.ca.gov/incidents/2024/7/13/white-fire/,,,2024-07-13,N,True,False,,,,,,,,,,0.0
6092d73f-828a-4218-b723-0449fb456861,Rancho Fire,Y,2024-07-26T21:57:15Z,2024-07-13T15:07:27Z,Kern County Fire Department,,Kern,Sebastian road near Arvin,9950.0,100.0,,,-118.746636,35.10343,Wildfire,https://www.fire.ca.gov/incidents/2024/7/13/rancho-fire/,,,2024-07-13,N,True,False,,,,,,31.8,0.0,41.0,31.0,1.6
99f2e9d4-f771-40d4-8eb2-d56ab49ef211,Kern Fire,Y,2024-07-03T22:31:27Z,2024-07-01T14:33:00Z,Bureau of Land Management,,Kern,"Highway 14 near Redrock Iyokern Road, Kern County",15.0,100.0,,,-117.977028,35.434012,Wildfire,https://www.fire.ca.gov/incidents/2024/7/1/kern-fire/,2024-07-01T22:31:13Z,2024-07-01,2024-07-01,N,False,False,,,,,,,,,,0.0
2e65fe33-1053-4be1-8025-ea4116b7b60b,Berry Fire,Y,2024-07-04T09:08:45Z,2024-07-03T14:36:02Z,Kern County Fire Department,,Kern,Granite Rock Road near Bakersfield,60.0,100.0,,,-118.816667,35.633333,Wildfire,https://www.fire.ca.gov/incidents/2024/7/3/berry-fire/,,,2024-07-03,N,False,False,,,,,,31.5,0.0,39.0,30.4,1.3
52f6d338-b396-418c-bff2-17c8ba9412fb,Laura Fire,Y,2024-07-19T22:39:46Z,2024-07-14T13:35:28Z,Kern County Fire Department,,Kern,East of Havilah,77.0,100.0,,,-118.40739,35.56702,Wildfire,https://www.fire.ca.gov/incidents/2024/7/14/laura-fire/,2024-07-19T22:39:43Z,2024-07-19,2024-07-14,N,False,False,,,,,,,,,,0.0
5a0d9121-cb79-420a-bc1b-e0a897674944,Olive Fire,Y,2024-07-05T13:13:39Z,2024-07-03T14:31:29Z,Kern County Fire Department,,Kern,"Near CA-33, Blackwells Corner",1310.0,100.0,,,-119.9569496,35.612809,Wildfire,https://www.fire.ca.gov/incidents/2024/7/3/olive-fire/,,,2024-07-03,N,False,False,,,,,,,,,,2.0
60b0ba42-478d-4089-8a27-43b33accb9ed,Lost Hills Fire,Y,2024-07-20T22:10:34Z,2024-07-14T22:03:15Z,Kern County Fire Department,,Kern,"Lost Hills Road in Lost Hills, Kern",4032.0,100.0,,,-119.669093,35.636093,Wildfire,https://www.fire.ca.gov/incidents/2024/7/14/lost-hills-fire/,2024-07-20T22:10:32Z,2024-07-20,2024-07-14,N,False,False,,,,,,,,,,1.9
170e3b34-380c-4293-9b3e-d1bdd1763e6f,Holloway Fire,Y,2024-07-15T10:02:04Z,2024-07-14T22:04:26Z,Kern County Fire Department ,,Kern,"Near Holloway Road Twissleman Road, Lost Hills",10.0,100.0,,,-119.76107,35.6453,Wildfire,https://www.fire.ca.gov/incidents/2024/7/14/holloway-fire/,,,2024-07-14,N,False,False,,,,,,,,,,1.9
d226687e-93d2-48ad-a17a-acbee0ac4efc,5 Fire,Y,2024-07-19T19:03:59Z,2024-07-15T16:26:26Z,Kern County Fire Department,,Kern,"I-5 North of Twisselman Rd, Lost Hills",348.0,100.0,,,-119.779871,35.784624,Wildfire,https://www.fire.ca.gov/incidents/2024/7/15/5-fire/,2024-07-19T19:03:08Z,2024-07-19,2024-07-15,N,False,False,,,,,,29.8,0.0,42.0,26.4,0.4
fb042e0f-1aab-4ac4-9d09-947c9b9f14b6,Tank Fire,Y,2018-01-09T13:45:00Z,2017-10-26T11:55:00Z,Kern County Fire ,,Kern,"Hwy 58 and Keene Ranch Rd, community of Keene",50.0,100.0,,Kern County Fire ,-118.56578,35.21556,,https://www.fire.ca.gov/incidents/2017/10/26/tank-fire/,2018-01-09T13:45:00Z,2018-01-09,2017-10-26,N,True,False,,,,,,,,,,0.0
4ebbd415-254c-4963-85cd-3d7a82833785,Pendulum Fire,Y,2024-08-17T21:16:31Z,2024-08-16T18:48:37Z,Kern County Fire Department,,Kern,"Pendulum Drive, Bakersfield",269.0,100.0,,,-118.8709169,35.4189737,Wildfire,https://www.fire.ca.gov/incidents/2024/8/16/pendulum-fire/,,,2024-08-16,N,False,False,,,,,,25.8,0.0,44.0,27.6,1.2
f27ffd72-b167-4212-a4f9-a8f8099469e0,Willow Fire,Y,2024-07-19T19:03:43Z,2024-07-16T17:04:46Z,Kern County Fire Department,,Kern,"Near Backus Road and 85th Street, Willow Springs",175.0,100.0,,,-118.257558,34.92221,Wildfire,https://www.fire.ca.gov/incidents/2024/7/16/willow-fire/,2024-07-19T19:02:52Z,2024-07-19,2024-07-16,N,False,False,,,,,,,,,,0.0
475bb3e7-2ff7-45dc-8a88-ad819f7c6d7e,Power Fire,Y,2024-07-03T22:37:18Z,2024-07-02T17:08:32Z,Kern County Fire Department,,Kern,State Route 118,200.0,100.0,,,-118.750959,35.470889,Wildfire,https://www.fire.ca.gov/incidents/2024/7/2/power-fire/,2024-07-03T22:36:59Z,2024-07-03,2024-07-02,N,False,False,,,,,,30.0,0.0,42.0,30.1,1.4
62a5257e-a841-4f7a-ae19-52aa89570bd9,Lakewood Fire,Y,2018-01-09T13:29:00Z,2017-09-29T15:58:00Z,Kern County Fire,,Kern,"Todd Ct and Brick Dr, east of Lake Isabella",40.0,100.0,,Kern County Fire,-118.46734,35.59302,,https://www.fire.ca.gov/incidents/2017/9/29/lakewood-fire/,2018-01-09T13:29:00Z,2018-01-09,2017-09-29,N,True,False,,,,,,,,,,0.0
22171870-baaf-480f-902a-45ec9282df35,Lebec Fire,Y,2019-01-04T09:54:00Z,2018-07-08T13:38:00Z,Kern County Fire Department,,Kern,"off Lebec Road and Lebec Oaks Road, North of Lebec",62.0,100.0,,Kern County Fire Department,-118.87881,34.86022,,https://www.fire.ca.gov/incidents/2018/7/8/lebec-fire/,2019-01-04T09:54:00Z,2019-01-04,2018-07-08,N,True,False,,,,,,,,,,0.0
f56284c7-82cf-4384-a344-61e133842dcc,Bowman Fire,Y,2024-11-12T14:02:23Z,2024-07-02T10:36:27Z,,,Kern,Unknown / TBD,13.0,100.0,,,-117.899544,35.608374,Wildfire,https://www.fire.ca.gov/incidents/2024/7/2/bowman-fire/,2024-07-02T09:11:00Z,2024-07-02,2024-07-02,N,False,False,,,,,,,,,,0.0
f4e5e8d4-2398-42c4-ac64-42750dca4e7f,Lavender Fire,Y,2024-06-26T20:26:47Z,2024-06-25T15:36:37Z,Kern County Fire Department,,Kern,"Highway 46 near Kecks Road, Kecks Corner",110.0,100.0,,,-119.956633,35.61181,Wildfire,https://www.fire.ca.gov/incidents/2024/6/25/lavender-fire/,,,2024-06-25,N,False,False,,,,,,,,,,2.0
49ce10fd-94f9-48ee-890f-3b63b1aa84ea,Thunder Fire ,Y,2023-06-14T09:10:33Z,2022-06-22T18:41:00Z,Kern County Fire Department & CAL FIRE Tulare Unit ,,Kern,"Edmonston Pump Plant Rd East of Interstate 5, South of Bakersfield",2500.0,100.0,,,-118.889446,34.936618,Wildfire,https://www.fire.ca.gov/incidents/2022/6/22/thunder-fire/,2022-06-27T13:30:00Z,2022-06-27,2022-06-22,N,False,False,,,,,,,,,,0.0
ab7f7bfd-8c3d-4199-8caa-bfc192dc29a4,Range Fire,Y,2022-06-04T17:42:34Z,2022-06-03T10:59:00Z,Kern County Fire Department & CAL FIRE Tulare,,Kern,"Hwy 223 and Deertrail Drive,  west of Tehachapi",93.0,100.0,,,-118.721683,35.199501,Wildfire,https://www.fire.ca.gov/incidents/2022/6/3/range-fire/,,,2022-06-03,N,False,False,,,,,,23.9,0.0,44.0,23.6,1.6
591a56a5-e9c0-45a0-96bd-34098588c39b,Rancho Fire,Y,2022-10-24T11:42:25Z,2013-07-19T12:00:00Z,CAL FIRE / Kern County Fire / State Parks / US Forest Service,,Kern,West side of Interstate 5 in Lebec (Kern County),500.0,100.0,Oak Knolls Road,"CAL FIRE / Kern County Fire / State Parks / US Forest Service, Cal Fire, United States Forest Service, Ventura County Fire, Kern County Sheriff Department, Calif State Parks, Calif Highway Patrol",-118.9194,34.882,,https://www.fire.ca.gov/incidents/2013/7/19/rancho-fire/,2013-07-22T18:45:00Z,2013-07-22,2013-07-19,N,True,False,,,,,,,,,,0.0
15fecb82-73d1-4cde-b30b-ce5e14cb8cab,Round Fire,Y,2024-06-26T08:08:08Z,2024-06-25T22:38:03Z,Kern County Fire Department,,Kern,"Round Mountain Road, North of Bakersfield",300.0,100.0,,,-118.93111,35.48989,Wildfire,https://www.fire.ca.gov/incidents/2024/6/25/round-fire/,,,2024-06-25,N,False,False,,,,,,31.0,0.0,35.0,29.5,1.4
ef1fb5c1-e8f5-4445-a2bd-1979a652c897,Turbine Fire,Y,2024-08-16T21:11:00Z,2024-08-12T10:18:00Z,Kern County Fire Department,,Kern,"Tehachapi Willow Springs Road, Mojave",329.0,100.0,,,-118.3419912,35.0200352,Wildfire,https://www.fire.ca.gov/incidents/2024/8/12/turbine-fire/,,,2024-08-12,N,False,False,,,,,,,,,,0.0
21a360ea-3a4e-4267-986e-3bb1416ca05b,Grapevine Fire,Y,2021-03-24T10:03:09Z,2021-03-14T18:35:00Z,Bureau of Land Management,,Kern,"Grapevine Canyon & West of Hwy 395, Northwest of Ridgecrest",86.0,100.0,,Bureau of Land Management ,-117.591073443333,35.5819816117628,Wildfire,https://www.fire.ca.gov/incidents/2021/3/14/grapevine-fire/,2021-03-20T09:54:54Z,2021-03-20,2021-03-14,N,False,False,,,,,,,,,,
0c1abd92-b131-40f4-bcf7-f6d1871af6a1,R-1 Fire,Y,2021-05-26T12:48:47Z,2021-05-14T13:03:00Z,BLM Northern Operations District,,Lassen,Cottonwood Mountains northeast Ravendale,29.0,100.0,,CAL FIRE Lassen-Modoc Unit,-120.094517,40.971612,Wildfire,https://www.fire.ca.gov/incidents/2021/5/14/r-1-fire/,2021-05-15T12:48:28Z,2021-05-15,2021-05-14,N,False,False,,,,,,,,,,
ad807579-4f4f-4a5a-a17a-7ca299aca978,Thomas Fire,Y,2020-12-03T18:36:42Z,2020-12-03T13:32:00Z,CAL FIRE Lassen Modoc Unit,,Lassen,"County Road 267 and Mountain Spring Drive, Northeast of Alturas",24.0,100.0,,,-120.374514,41.591948,Wildfire,https://www.fire.ca.gov/incidents/2020/12/3/thomas-fire/,2020-12-03T17:40:29Z,2020-12-03,2020-12-03,N,True,False,,,,,,-0.6,0.0,65.0,1.8,1.1
7d7f682a-0266-4758-93e6-795488af0687,R-2 Fire,Y,2020-07-02T14:21:37Z,2020-06-23T21:12:11Z,Bureau of Land Management Northern California District,,Lassen,"Highway 395 and Smoke Creek Rod, Northeast of Susanville",563.0,100.0,,Bureau of Land Management Northern California District ,-120.28147,40.43203,Wildfire,https://www.fire.ca.gov/incidents/2020/6/23/r-2-fire/,2020-06-26T18:00:00Z,2020-06-26,2020-06-23,N,False,False,,,,,,25.6,0.1,29.0,21.9,2.5
69aa5821-3027-464a-9c61-daa8b75e090f,Adams Fire,N,2020-08-17T11:05:08Z,2020-07-27T09:35:49Z,USFS Plumas National Forest,,Lassen,"Scott Rd and Highway 395, south of Doyle",,,,USFS Plumas National Forest,-120.025872,39.922415,Wildfire,https://www.fire.ca.gov/incidents/2020/7/27/adams-fire/,,,2020-07-27,N,False,False,,,,,,22.6,0.0,37.0,22.9,2.8
136a1828-ec7f-487f-9aa1-7f378e51322a,3-8 Fire,Y,2022-08-15T08:34:47Z,2022-08-08T02:30:00Z,CAL FIRE Lassen-Modoc Unit,,Lassen,"Highway 299/Big Valley Summit, East of Pittville",14.0,100.0,,,-121.211449,41.060445,Wildfire,https://www.fire.ca.gov/incidents/2022/8/8/3-8-fire/,2022-08-15T08:34:14Z,2022-08-15,2022-08-08,N,True,False,,,,,,22.3,0.2,47.0,22.5,2.1
0ab090de-1ec9-41db-b6cf-c7acd370626a,Doyle Fire,Y,2019-09-26T14:49:49Z,2019-07-14T14:02:31Z,Bureau of Land Management,,Lassen,"Off Old Highway and Cowboy Joe Road, Northwest of Doyle",193.0,100.0,,BLM Northern CA District,-120.158273,40.072739,Wildfire,https://www.fire.ca.gov/incidents/2019/7/14/doyle-fire/,2019-07-16T09:00:00Z,2019-07-16,2019-07-14,N,False,False,,,,,,21.6,0.0,30.0,23.0,2.5
62b14189-aea8-4dcb-8702-a1dfc11abda7,3-16 Fire,Y,2019-01-04T09:42:00Z,2018-07-15T18:54:00Z,CAL FIRE Lassen-Modoc Unit,,Lassen,near Little Valley,89.0,100.0,,CAL FIRE Lassen-Modoc Unit,-121.27049,40.94666,,https://www.fire.ca.gov/incidents/2018/7/15/3-16-fire/,2019-01-04T09:42:00Z,2019-01-04,2018-07-15,N,True,False,,,,,,22.7,3.7,58.0,23.2,2.0
393edada-d2bf-4a33-94f2-2d2123357015,R-6 Fire,Y,2019-09-26T14:46:00Z,2019-09-06T13:20:00Z,Bureau of Land Management - Northern CA District,,Lassen,"North of Fredonyer Peak, southwest of Termo",260.0,100.0,,Bureau of Land Management - Northern CA District,-120.606,44.734,Wildfire,https://www.fire.ca.gov/incidents/2019/9/6/r-6-fire/,2019-09-11T18:30:00Z,2019-09-11,2019-09-06,N,False,False,,,,,,17.4,0.0,53.0,19.0,1.5
338b5a8b-d5d6-4845-8a36-f92663339c2a,Texas Fire,Y,2020-11-10T14:22:20Z,2020-08-06T15:37:43Z,Angeles National Forest & Los Angeles County Fire Department,,Los Angeles,Texas Canyon Rd and Bouquet Canyon Rd,210.0,100.0,,Angeles National Forest,-118.46115,-118.46115,Wildfire,https://www.fire.ca.gov/incidents/2020/8/6/texas-fire/,2020-09-14T14:22:00Z,2020-09-14,2020-08-06,N,False,False,,,,,,,,,,
f20ef989-476d-4e60-8b32-b61d9f211e1a,Peter Fire,Y,2023-07-03T20:22:17Z,2023-07-03T17:32:00Z,Lead agency: CAL FIRE San Bernardino Unit and Los Angeles County Fire Department,,Los Angeles,"Dwight Lee Street and Crown Valley Road, Acton",14.0,100.0,,,-118.193056,34.516944,Wildfire,https://www.fire.ca.gov/incidents/2023/7/3/peter-fire/,2023-07-03T20:00:00Z,2023-07-03,2023-07-03,N,True,False,,,,,,,,,,0.0
2c77fa07-73e6-45fe-a527-5bd526bdef41,Gorman Fire,Y,2016-04-19T15:30:00Z,2016-04-19T13:09:00Z,Los Angeles County Fire,,Los Angeles,off northbound Interstate 5 at Gorman Creek,0.0,100.0,,Los Angeles County Fire,-118.7892593,34.6888731,,https://www.fire.ca.gov/incidents/2016/4/19/gorman-fire/,2016-04-19T15:30:00Z,2016-04-19,2016-04-19,N,False,False,,,,,,,,,,0.0
9705ad0d-5bf1-4221-a7c3-3af6d99be3d0,Rincon Fire,Y,2018-01-09T12:18:00Z,2017-08-03T16:21:00Z,Angeles National Forest,,Los Angeles,"off Hwy 39 & East Fork Ave, north of Azusa",10.0,100.0,,Angeles National Forest,-117.85182,34.23925,,https://www.fire.ca.gov/incidents/2017/8/3/rincon-fire/,2018-01-09T12:18:00Z,2018-01-09,2017-08-03,N,False,False,,,,,,29.0,0.0,,26.9,2.1
d3668f70-4e85-4962-8e8a-a0b8f1465500,Route Fire,Y,2021-09-20T08:42:47Z,2021-09-11T16:06:47Z,USFS - Angeles National Forest,,Los Angeles,"Golden State Hwy and Templin Hwy, north of Templin Hwy ",464.0,100.0,,,-118.688821,34.569383,Wildfire,https://www.fire.ca.gov/incidents/2021/9/11/route-fire/,2021-09-17T14:00:00Z,2021-09-17,2021-09-11,N,False,False,,,,,,19.7,0.0,73.0,24.4,1.3
1a62a4b4-ad1a-4e12-b8ed-a3a50e3d1722,Johnson Fire ,Y,2020-08-30T19:27:40Z,2020-08-28T16:21:25Z,Los Angeles County Fire Dept,,Los Angeles,"Johnson Road and Limeridge Dr, East of Elizabeth Lake in Los Angeles County",290.0,100.0,,,-118.36411,34.65979,Wildfire,https://www.fire.ca.gov/incidents/2020/8/28/johnson-fire/,2020-08-30T19:27:00Z,2020-08-30,2020-08-28,N,False,False,,,,,,,,,,0.0
